Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
6,300,2016,4,0.39950372208436724,0.6000000000000001,1,2,1.0,33,1,14,0.4,0.33333333333333337,0.35019255455712456,40810
6,300,2016,3,0.5930521091811415,0.6000000000000001,1,2,1.0,33,1,14,0.5333333333333333,0.4285714285714285,0.35019255455712456,35540
6,300,2016,4,0.39950372208436724,0.6000000000000001,1,2,1.0,33,1,14,0.4,0.33333333333333337,0.35019255455712456,37570
6,300,2016,3,0.5930521091811415,0.6000000000000001,1,2,1.0,33,1,14,0.5333333333333333,0.4285714285714285,0.35019255455712456,30435
6,300,2016,8,0.3200992555831266,0.19999999999999996,1,2,1.0,0,1,14,0.5999999999999999,0.5714285714285713,0.35019255455712456,27095
6,300,2016,8,0.3200992555831266,0.19999999999999996,1,2,1.0,0,1,14,0.5999999999999999,0.5714285714285713,0.35019255455712456,29460
6,300,2017,3,0.5930521091811415,0.6000000000000001,1,2,1.0,33,1,14,0.5,0.4285714285714285,0.35019255455712456,35645
6,300,2017,4,0.39950372208436724,0.6000000000000001,1,2,1.0,33,1,14,0.4,0.33333333333333337,0.35019255455712456,37675
6,300,2017,4,0.39950372208436724,0.6000000000000001,1,2,1.0,33,1,14,0.4,0.33333333333333337,0.35019255455712456,40915
32,303,2013,7,0.49379652605459057,0.19999999999999996,2,0,1.0,43,0,2,0.4,0.4285714285714285,0.1589216944801027,28295
32,303,2013,7,0.49379652605459057,0.19999999999999996,2,0,1.0,52,0,14,0.4,0.4285714285714285,0.1589216944801027,29295
32,303,2013,7,0.5930521091811415,0.19999999999999996,2,0,1.0,37,0,2,0.33333333333333326,0.33333333333333337,0.1589216944801027,36295
32,303,2013,7,0.5930521091811415,0.19999999999999996,2,0,1.0,24,0,14,0.33333333333333326,0.33333333333333337,0.1589216944801027,37645
32,303,2013,7,0.5930521091811415,0.19999999999999996,2,0,1.0,24,0,14,0.33333333333333326,0.33333333333333337,0.1589216944801027,34295
32,303,2013,7,0.49379652605459057,0.19999999999999996,2,0,1.0,52,0,14,0.4,0.4285714285714285,0.1589216944801027,25795
32,303,2013,7,0.49379652605459057,0.19999999999999996,2,0,1.0,43,0,2,0.4,0.4285714285714285,0.1589216944801027,29295
32,303,2013,7,0.49379652605459057,0.19999999999999996,2,0,1.0,52,0,14,0.4,0.4285714285714285,0.1589216944801027,28295
32,303,2013,7,0.49379652605459057,0.19999999999999996,2,0,1.0,43,0,2,0.4,0.4285714285714285,0.1589216944801027,25795
32,303,2014,7,0.49379652605459057,0.19999999999999996,2,0,1.0,43,0,2,0.4,0.4285714285714285,0.1589216944801027,28495
32,303,2014,7,0.49379652605459057,0.19999999999999996,2,0,1.0,43,0,2,0.4,0.4285714285714285,0.1589216944801027,29495
32,303,2014,7,0.5930521091811415,0.19999999999999996,2,0,1.0,24,0,14,0.33333333333333326,0.33333333333333337,0.1589216944801027,34495
32,303,2014,7,0.49379652605459057,0.19999999999999996,2,0,1.0,52,0,14,0.4,0.4285714285714285,0.1589216944801027,25995
32,303,2014,7,0.5930521091811415,0.19999999999999996,2,0,1.0,37,0,2,0.33333333333333326,0.33333333333333337,0.1589216944801027,36495
32,303,2014,7,0.49379652605459057,0.19999999999999996,2,0,1.0,43,0,2,0.4,0.4285714285714285,0.1589216944801027,25995
32,303,2014,7,0.5930521091811415,0.19999999999999996,2,0,1.0,24,0,14,0.33333333333333326,0.33333333333333337,0.1589216944801027,37845
32,303,2014,7,0.49379652605459057,0.19999999999999996,2,0,1.0,52,0,14,0.4,0.4285714285714285,0.1589216944801027,28495
32,303,2014,7,0.49379652605459057,0.19999999999999996,2,0,1.0,52,0,14,0.4,0.4285714285714285,0.1589216944801027,29495
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,21495
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.7666666666666666,0.8095238095238094,0.1589216944801027,23295
32,302,2015,8,0.2034739454094293,0.19999999999999996,2,0,1.0,35,0,2,0.6666666666666667,0.6666666666666666,0.1589216944801027,20995
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,0,0,14,0.8,0.8571428571428571,0.1589216944801027,20995
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,22795
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,19695
32,302,2015,8,0.2034739454094293,0.19999999999999996,2,0,1.0,35,0,2,0.7,0.7142857142857143,0.1589216944801027,18695
32,302,2015,8,0.2034739454094293,0.19999999999999996,2,0,1.0,0,0,14,0.7,0.7142857142857143,0.1589216944801027,18195
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,0,0,14,0.8,0.8571428571428571,0.1589216944801027,22295
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.7666666666666666,0.8095238095238094,0.1589216944801027,21995
32,302,2015,8,0.2034739454094293,0.19999999999999996,1,0,1.0,0,0,14,0.8,0.8571428571428571,0.1589216944801027,19195
32,302,2016,8,0.2034739454094293,0.19999999999999996,2,0,1.0,0,0,14,0.7,0.7142857142857143,0.1589216944801027,18295
32,302,2016,8,0.2034739454094293,0.19999999999999996,2,0,1.0,35,0,2,0.6666666666666667,0.6666666666666666,0.1589216944801027,21095
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,22095
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,0,0,14,0.8,0.8571428571428571,0.1589216944801027,21095
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,21595
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,19795
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,23595
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,0,0,14,0.8,0.8571428571428571,0.1589216944801027,19295
32,302,2016,8,0.2034739454094293,0.19999999999999996,2,0,1.0,35,0,2,0.7,0.7142857142857143,0.1589216944801027,18795
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,0,0,14,0.8,0.8571428571428571,0.1589216944801027,22595
32,302,2016,8,0.2034739454094293,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,23095
32,302,2017,8,0.21339950372208438,0.19999999999999996,2,0,1.0,0,2,14,0.8333333333333333,0.8571428571428571,0.1589216944801027,18395
32,302,2017,8,0.21339950372208438,0.19999999999999996,2,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,18895
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,21695
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,0,2,14,0.8333333333333333,0.8571428571428571,0.1589216944801027,21195
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,24595
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,0,2,14,0.8333333333333333,0.8571428571428571,0.1589216944801027,24095
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,0,2,14,0.7666666666666666,0.8095238095238094,0.1589216944801027,22795
32,302,2017,8,0.21339950372208438,0.19999999999999996,2,0,1.0,0,2,14,0.7666666666666666,0.8095238095238094,0.1589216944801027,21995
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,35,0,2,0.8,0.8571428571428571,0.1589216944801027,19895
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,35,0,2,0.7333333333333334,0.8095238095238094,0.1589216944801027,23295
32,302,2017,8,0.21339950372208438,0.19999999999999996,1,0,1.0,0,2,14,0.8333333333333333,0.8571428571428571,0.1589216944801027,19395
32,302,2017,8,0.21339950372208438,0.19999999999999996,2,0,1.0,35,0,2,0.7333333333333334,0.8095238095238094,0.1589216944801027,22495
31,643,2016,8,0.1761786600496278,0.19999999999999996,2,2,1.0,35,0,2,0.7666666666666666,0.8095238095238094,0.021566110397946085,18460
31,643,2016,8,0.1761786600496278,0.19999999999999996,1,2,1.0,35,0,2,0.8,0.8571428571428571,0.021566110397946085,19200
0,304,1999,8,0.18362282878411912,0.19999999999999996,2,2,1.0,46,0,14,0.5333333333333333,0.5714285714285713,0.046983311938382545,2827
0,304,1999,8,0.18362282878411912,0.19999999999999996,2,2,1.0,46,0,14,0.5333333333333333,0.5714285714285713,0.046983311938382545,3000
0,304,1999,8,0.18362282878411912,0.19999999999999996,2,2,0.0,41,0,0,0.5333333333333333,0.5714285714285713,0.046983311938382545,2912
0,304,1999,8,0.25806451612903225,0.19999999999999996,2,2,1.0,50,0,14,0.5,0.5714285714285713,0.046983311938382545,3381
0,304,1999,8,0.25806451612903225,0.19999999999999996,2,2,0.0,42,0,0,0.5,0.5714285714285713,0.046983311938382545,3355
0,304,1999,8,0.18362282878411912,0.19999999999999996,2,2,0.0,41,0,0,0.5333333333333333,0.5714285714285713,0.046983311938382545,2799
0,304,2000,8,0.18362282878411912,0.19999999999999996,2,2,0.0,41,0,0,0.5,0.5714285714285713,0.046983311938382545,3130
0,304,2000,8,0.18362282878411912,0.19999999999999996,2,2,1.0,46,0,14,0.5,0.5714285714285713,0.046983311938382545,3012
0,304,2000,8,0.25806451612903225,0.19999999999999996,2,2,1.0,50,0,14,0.5,0.5714285714285713,0.046983311938382545,3622
0,304,2000,8,0.25806451612903225,0.19999999999999996,2,2,0.0,42,0,0,0.5,0.5714285714285713,0.046983311938382545,3652
0,304,2000,8,0.18362282878411912,0.19999999999999996,2,2,1.0,46,0,14,0.5,0.5714285714285713,0.046983311938382545,3222
0,304,2000,8,0.3200992555831266,0.19999999999999996,2,2,0.0,38,0,0,0.5,0.5714285714285713,0.046983311938382545,7398
0,304,2000,8,0.18362282878411912,0.19999999999999996,2,2,0.0,41,0,0,0.5,0.5714285714285713,0.046983311938382545,3086
0,304,2001,7,0.25806451612903225,0.19999999999999996,2,2,1.0,50,0,14,0.5,0.5714285714285713,0.046983311938382545,22600
0,304,2001,8,0.18362282878411912,0.19999999999999996,2,2,0.0,41,0,0,0.5,0.5714285714285713,0.046983311938382545,21050
0,304,2001,8,0.18362282878411912,0.19999999999999996,2,2,0.0,41,0,0,0.5,0.5714285714285713,0.046983311938382545,19400
0,304,2001,8,0.18362282878411912,0.19999999999999996,1,2,0.0,41,0,0,0.5,0.5238095238095238,0.046983311938382545,20200
0,304,2001,8,0.18362282878411912,0.19999999999999996,2,2,1.0,46,0,14,0.5,0.5714285714285713,0.046983311938382545,21600
0,304,2001,8,0.18362282878411912,0.19999999999999996,1,2,0.0,41,0,0,0.5,0.5238095238095238,0.046983311938382545,21850
0,304,2001,8,0.18362282878411912,0.19999999999999996,1,2,1.0,46,0,14,0.5,0.5238095238095238,0.046983311938382545,21000
0,304,2001,8,0.18362282878411912,0.19999999999999996,1,2,1.0,46,0,14,0.5,0.5238095238095238,0.046983311938382545,22400
0,304,2001,7,0.3200992555831266,0.19999999999999996,2,2,0.0,38,0,0,0.5,0.5714285714285713,0.046983311938382545,24450
0,304,2001,8,0.18362282878411912,0.19999999999999996,2,2,1.0,46,0,14,0.5,0.5714285714285713,0.046983311938382545,20200
0,304,2001,7,0.25806451612903225,0.19999999999999996,2,2,0.0,42,0,0,0.5,0.5714285714285713,0.046983311938382545,22300
8,305,2002,8,0.4416873449131514,0.6000000000000001,1,2,1.0,52,1,14,0.3666666666666667,0.2857142857142857,0.46983311938382544,27055
8,305,2002,8,0.33250620347394544,0.6000000000000001,1,2,1.0,0,1,14,0.43333333333333335,0.38095238095238093,0.46983311938382544,20810
8,305,2002,8,0.4168734491315137,0.6000000000000001,1,2,1.0,0,1,14,0.3666666666666667,0.2857142857142857,0.46983311938382544,22970
8,305,2003,8,0.4416873449131514,0.6000000000000001,1,2,1.0,0,1,14,0.4,0.33333333333333337,0.46983311938382544,24875
8,305,2003,8,0.33250620347394544,0.6000000000000001,1,2,1.0,0,1,14,0.4666666666666667,0.4285714285714285,0.46983311938382544,21155
8,305,2004,8,0.4168734491315137,0.6000000000000001,1,2,1.0,0,1,14,0.4,0.33333333333333337,0.46983311938382544,25415
8,305,2004,8,0.4416873449131514,0.6000000000000001,1,2,1.0,0,1,14,0.4,0.2857142857142857,0.46983311938382544,25105
8,305,2004,8,0.33250620347394544,0.6000000000000001,1,2,1.0,0,1,14,0.4666666666666667,0.4285714285714285,0.46983311938382544,21385
26,306,2000,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2233
26,306,2000,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2484
26,306,2000,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,2290
26,306,2001,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,22515
26,306,2001,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,26635
26,306,2001,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.43333333333333335,0.33333333333333337,0.0012836970474967907,24270
26,306,2002,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.4666666666666667,0.38095238095238093,0.0012836970474967907,28070
26,306,2002,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.4666666666666667,0.38095238095238093,0.0012836970474967907,24580
26,306,2002,8,0.36972704714640203,0.6000000000000001,1,2,1.0,0,2,14,0.4666666666666667,0.38095238095238093,0.0012836970474967907,23160
18,293,2016,7,0.43424317617866004,0.19999999999999996,1,3,1.0,46,2,14,0.6666666666666667,0.5714285714285713,0.11116816431322209,37325
18,293,2017,7,0.43424317617866004,0.19999999999999996,1,3,1.0,46,2,14,0.6333333333333333,0.5714285714285713,0.11116816431322209,37825
18,295,2013,7,0.3424317617866005,0.6000000000000001,1,3,0.0,46,0,6,0.5666666666666667,0.5238095238095238,0.11116816431322209,42610
18,295,2014,7,0.3424317617866005,0.6000000000000001,1,3,0.0,46,0,6,0.5666666666666667,0.5238095238095238,0.11116816431322209,42860
18,295,2015,7,0.3424317617866005,0.6000000000000001,1,3,0.0,46,0,6,0.5666666666666667,0.5238095238095238,0.11116816431322209,43360
18,294,2013,7,0.3424317617866005,0.6000000000000001,1,3,1.0,46,2,14,0.5666666666666667,0.5238095238095238,0.11116816431322209,35065
18,294,2013,7,0.3424317617866005,0.6000000000000001,1,0,1.0,46,2,14,0.4666666666666667,0.5238095238095238,0.11116816431322209,37525
18,294,2014,7,0.3424317617866005,0.6000000000000001,1,3,1.0,46,2,14,0.5666666666666667,0.5238095238095238,0.11116816431322209,36100
18,294,2014,7,0.3424317617866005,0.6000000000000001,1,0,1.0,46,2,14,0.4666666666666667,0.47619047619047616,0.11116816431322209,38635
18,294,2015,7,0.3424317617866005,0.6000000000000001,1,3,1.0,46,2,14,0.5666666666666667,0.5238095238095238,0.11116816431322209,36550
18,294,2015,7,0.3424317617866005,0.6000000000000001,1,3,1.0,46,2,14,0.5666666666666667,0.5238095238095238,0.11116816431322209,41440
18,294,2015,7,0.3424317617866005,0.6000000000000001,1,0,1.0,46,2,14,0.4666666666666667,0.47619047619047616,0.11116816431322209,39085
18,294,2015,7,0.3424317617866005,0.6000000000000001,1,0,1.0,46,2,14,0.4666666666666667,0.47619047619047616,0.11116816431322209,43690
18,296,2005,7,0.36972704714640203,0.6000000000000001,1,3,1.0,50,0,15,0.33333333333333326,0.2857142857142857,0.11116816431322209,31105
18,296,2005,7,0.36972704714640203,0.6000000000000001,1,3,1.0,50,0,14,0.33333333333333326,0.2857142857142857,0.11116816431322209,31105
18,296,2005,7,0.36972704714640203,0.6000000000000001,2,3,1.0,50,0,14,0.33333333333333326,0.2857142857142857,0.11116816431322209,29735
18,296,2016,7,0.46898263027295284,0.6000000000000001,1,0,1.0,50,2,14,0.43333333333333335,0.4285714285714285,0.11116816431322209,39700
18,296,2017,7,0.46898263027295284,0.6000000000000001,1,0,1.0,50,2,14,0.43333333333333335,0.4285714285714285,0.11116816431322209,40200
18,298,2013,7,0.5955334987593052,0.6000000000000001,1,3,0.0,50,0,6,0.4666666666666667,0.4285714285714285,0.11116816431322209,46890
18,298,2014,7,0.5955334987593052,0.6000000000000001,1,3,0.0,50,0,6,0.4666666666666667,0.4285714285714285,0.11116816431322209,47140
18,298,2015,7,0.5955334987593052,0.6000000000000001,1,3,0.0,50,0,6,0.4666666666666667,0.4285714285714285,0.11116816431322209,47640
18,297,2014,7,0.5955334987593052,0.6000000000000001,1,3,1.0,47,2,14,0.5,0.4285714285714285,0.11116816431322209,39615
18,297,2014,7,0.5955334987593052,0.6000000000000001,1,0,1.0,50,2,14,0.43333333333333335,0.4285714285714285,0.11116816431322209,41850
18,297,2015,7,0.5955334987593052,0.6000000000000001,1,3,1.0,47,2,14,0.5,0.4285714285714285,0.11116816431322209,40065
18,297,2015,7,0.5955334987593052,0.6000000000000001,1,0,1.0,50,2,14,0.43333333333333335,0.4285714285714285,0.11116816431322209,42300
18,297,2016,7,0.5955334987593052,0.6000000000000001,1,0,1.0,50,2,14,0.43333333333333335,0.4285714285714285,0.11116816431322209,43035
18,297,2016,7,0.5955334987593052,0.6000000000000001,1,3,1.0,47,2,14,0.5,0.4285714285714285,0.11116816431322209,40870
18,299,2012,7,0.8684863523573201,1.0,1,3,1.0,25,2,14,0.33333333333333326,0.2857142857142857,0.11116816431322209,61300
18,299,2013,7,0.8684863523573201,1.0,1,3,1.0,25,2,14,0.33333333333333326,0.2857142857142857,0.11116816431322209,61750
18,299,2014,7,0.8684863523573201,1.0,1,3,1.0,25,2,14,0.33333333333333326,0.2857142857142857,0.11116816431322209,63600
15,307,1995,8,0.35732009925558317,0.6000000000000001,1,3,1.0,46,2,14,0.29999999999999993,0.2857142857142857,0.04338896020539153,2000
15,307,1996,8,0.35732009925558317,0.6000000000000001,1,3,1.0,46,2,14,0.29999999999999993,0.2857142857142857,0.04338896020539153,2000
15,307,1997,8,0.35732009925558317,0.6000000000000001,1,3,1.0,46,2,14,0.29999999999999993,0.2857142857142857,0.04338896020539153,2081
15,307,1997,8,0.35732009925558317,0.6000000000000001,1,3,1.0,46,2,14,0.29999999999999993,0.2857142857142857,0.04338896020539153,2032
15,307,1997,8,0.35732009925558317,0.6000000000000001,1,3,1.0,46,2,14,0.29999999999999993,0.2857142857142857,0.04338896020539153,2000
35,310,2013,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,25270
35,310,2013,6,0.33250620347394544,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.5714285714285713,0.21874197689345315,26195
35,310,2013,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.5714285714285713,0.21874197689345315,24170
35,310,2013,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,29525
35,310,2013,6,0.33250620347394544,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,27295
35,310,2013,6,0.33250620347394544,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.5714285714285713,0.21874197689345315,28200
35,310,2013,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.5714285714285713,0.21874197689345315,26420
35,310,2013,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,27520
35,310,2013,6,0.33250620347394544,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,29300
35,310,2013,6,0.33250620347394544,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,25045
35,310,2013,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.5714285714285713,0.21874197689345315,28425
35,310,2013,6,0.33250620347394544,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.5714285714285713,0.21874197689345315,23945
35,310,2014,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.619047619047619,0.21874197689345315,24535
35,310,2014,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,30875
35,310,2014,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,28555
35,310,2014,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.619047619047619,0.21874197689345315,29775
35,310,2014,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.619047619047619,0.21874197689345315,28855
35,310,2014,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,27925
35,310,2014,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.619047619047619,0.21874197689345315,27455
35,310,2014,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,25635
35,310,2014,6,0.35732009925558317,0.19999999999999996,2,2,1.0,52,2,14,0.6666666666666667,0.619047619047619,0.21874197689345315,26825
35,310,2014,6,0.35732009925558317,0.19999999999999996,0,2,1.0,52,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,29955
35,311,2012,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5999999999999999,0.6666666666666666,0.21874197689345315,24210
35,311,2012,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5999999999999999,0.6666666666666666,0.21874197689345315,21295
35,311,2012,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,28120
35,311,2012,8,0.25806451612903225,0.3999999999999999,2,2,1.0,0,0,15,0.6666666666666667,0.619047619047619,0.21874197689345315,20195
35,311,2012,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,28390
35,311,2012,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,29220
35,311,2012,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5999999999999999,0.6666666666666666,0.21874197689345315,25960
35,311,2012,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,26640
35,311,2012,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,25540
35,311,2012,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,27290
35,311,2013,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5999999999999999,0.6666666666666666,0.21874197689345315,21695
35,311,2013,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,29495
35,311,2013,8,0.25806451612903225,0.3999999999999999,2,2,1.0,0,0,15,0.6666666666666667,0.619047619047619,0.21874197689345315,20595
35,311,2013,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,28395
35,311,2013,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,26895
35,311,2013,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,28695
35,311,2013,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5999999999999999,0.6666666666666666,0.21874197689345315,24395
35,311,2013,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5999999999999999,0.6666666666666666,0.21874197689345315,26195
35,311,2013,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,27595
35,311,2013,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,25795
35,311,2014,8,0.25806451612903225,0.3999999999999999,2,2,1.0,0,0,15,0.6666666666666667,0.619047619047619,0.21874197689345315,20995
35,311,2014,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,27665
35,311,2014,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,30265
35,311,2014,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,29165
35,311,2014,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5666666666666667,0.619047619047619,0.21874197689345315,26685
35,311,2014,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5666666666666667,0.619047619047619,0.21874197689345315,24885
35,311,2014,8,0.25806451612903225,0.3999999999999999,1,2,1.0,0,0,15,0.5666666666666667,0.619047619047619,0.21874197689345315,22095
35,311,2014,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,26565
35,311,2014,0,0.18362282878411912,0.19999999999999996,0,2,1.0,20,0,15,0.8666666666666667,0.9047619047619048,0.21874197689345315,29465
35,311,2014,0,0.18362282878411912,0.19999999999999996,2,2,1.0,20,0,15,0.9666666666666666,0.9523809523809522,0.21874197689345315,28365
35,309,2015,8,0.25806451612903225,0.19999999999999996,1,2,1.0,0,2,14,0.8,0.7142857142857143,0.21874197689345315,22325
35,309,2015,6,0.35732009925558317,0.19999999999999996,2,2,1.0,27,2,14,0.6666666666666667,0.619047619047619,0.21874197689345315,29280
35,309,2015,8,0.25806451612903225,0.19999999999999996,1,2,1.0,0,2,14,0.8,0.7142857142857143,0.21874197689345315,23650
35,309,2015,8,0.25806451612903225,0.19999999999999996,1,2,1.0,0,2,14,0.8,0.7142857142857143,0.21874197689345315,25380
35,309,2015,6,0.35732009925558317,0.19999999999999996,2,2,1.0,27,2,14,0.6666666666666667,0.619047619047619,0.21874197689345315,26920
35,309,2015,8,0.25806451612903225,0.19999999999999996,2,2,1.0,0,2,14,0.8,0.7142857142857143,0.21874197689345315,20895
35,309,2015,6,0.35732009925558317,0.19999999999999996,1,2,1.0,27,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,28020
35,309,2015,6,0.35732009925558317,0.19999999999999996,1,2,1.0,27,2,14,0.6333333333333333,0.6666666666666666,0.21874197689345315,30380
35,309,2015,8,0.1215880893300248,0.19999999999999996,2,2,1.0,0,2,14,0.7,0.7142857142857143,0.21874197689345315,16215
35,309,2015,8,0.1215880893300248,0.19999999999999996,2,2,1.0,0,2,14,0.7,0.7142857142857143,0.21874197689345315,17325
